244.99,269.17,40,40,309.77,256.48,40,40
249.89,270.01,40,40,313.93,256.44,40,40
253.89,272.31,40,40,319.42,256.38,40,40
257.59,273.6,40,40,324.91,257.13,40,40
260.98,276.38,40,40,329.77,255.19,40,40
265.23,280.66,40,40,335.79,255.46,40,40
268.85,283.76,40,40,342.57,256.67,40,40
271.72,287.35,40,40,349.61,259.66,40,40
274.08,290.34,40,40,355.85,260.35,40,40
276.52,293.05,40,40,362.88,260.93,40,40
278.82,295.41,40,40,370.36,263.89,40,40
281.61,298.73,40,40,376.92,267.04,40,40
283.98,300.11,40,40,382.49,269.37,40,40
285.9,300.68,40,40,388.02,272.41,40,40
288.37,301.27,40,40,392.32,274.92,40,40
290.65,302.37,40,40,395.82,279,40,40
293.07,303.46,40,40,398.31,282.45,40,40
293.55,303.56,40,40,399.52,284.95,40,40
298.15,306.83,40,40,400.3,286.36,40,40
301.32,310.16,40,40,401.3,288.4,40,40
300.82,310.49,40,40,402.6,291.25,40,40
303.67,312.77,40,40,403.7,294.31,40,40
305.51,314.68,40,40,404.77,296.66,40,40
306.88,314.94,40,40,405.69,297.8,40,40
307.91,317.07,40,40,406.58,299.07,40,40
308.15,318.17,40,40,407.06,300.05,40,40
308.45,319.03,40,40,407.67,301.21,40,40
307.59,319.7,40,40,407.72,302.08,40,40
307.13,320.41,40,40,408.14,301.92,40,40
307.72,319.9,40,40,408.53,301.9,40,40
308.59,320.77,40,40,408.52,302.13,40,40
309.43,321.71,40,40,408.81,302.49,40,40
310.56,322.76,40,40,408.93,302.73,40,40
310.29,323.91,40,40,408.92,303.07,40,40
310.21,324.48,40,40,408.29,303.82,40,40
310.22,325.4,40,40,407.96,304.06,40,40
310.32,326.67,40,40,407.85,304.15,40,40
310.77,328.48,40,40,407.92,304.84,40,40
310.39,329.16,40,40,407.88,304.83,40,40
309.64,330.03,40,40,408.42,304.24,40,40
309.94,330.95,40,40,408.72,304.34,40,40
311.18,331.51,40,40,408,305.1,40,40
312.45,332.04,40,40,407.54,305.48,40,40
312.58,331.35,40,40,406.28,305.33,40,40
312.62,331.3,40,40,405.55,305.5,40,40
312.83,331.61,40,40,404.94,305.39,40,40
313.4,332.67,40,40,404.61,305.83,40,40
313.66,332.39,40,40,404.32,306.08,40,40
314.21,332.72,40,40,404.89,306.17,40,40
314.76,333.05,40,40,405.08,305.9,40,40
315.17,333.38,40,40,405.44,304.86,40,40
315.95,334.25,40,40,405.38,304.3,40,40
316.49,334.42,40,40,404.97,303.66,40,40
317.03,334.62,40,40,404.05,303.85,40,40
318.18,335.81,40,40,396.41,305.54,40,40
324.83,330.06,40,40,390.58,304.36,40,40
332.6,322.36,40,40,390.32,302.26,40,40
337.42,317.39,40,40,391.95,299.92,40,40
340.41,315.55,40,40,391.02,298.94,40,40
340.71,315.47,40,40,390.22,297.81,40,40
340.67,315.81,40,40,389.44,296.98,40,40
341.42,314.66,40,40,388.36,296,40,40
342.38,313.03,40,40,388.29,294.41,40,40
344.01,311.33,40,40,388.39,292.04,40,40
346.34,308.85,40,40,389.16,289.99,40,40
348.51,306.18,40,40,390.08,287.08,40,40
349.45,302.32,40,40,390.36,284.2,40,40
350.55,298.8,40,40,390.83,280.79,40,40
351,295.68,40,40,390.97,277.98,40,40
352.45,292.63,40,40,390.65,275.26,40,40
354.75,289.36,40,40,391.33,272.7,40,40
355.99,285.79,40,40,391.93,269.36,40,40
357.54,281.53,40,40,392.48,266.51,40,40
358.71,277.42,40,40,392.76,263.06,40,40
360.42,273.52,40,40,392.85,259.62,40,40
360.83,269.05,40,40,392.46,255.48,40,40
361.18,265.22,40,40,392.56,251.31,40,40
361.74,260.89,40,40,393.31,246.92,40,40
361.99,256.18,40,40,392.75,241.92,40,40
361.73,251.56,40,40,392.69,237.69,40,40
366.83,246.79,40,40,397.35,227.67,40,40
379.23,240.54,40,40,396.03,213.29,40,40
393.45,232.95,40,40,396.62,206.57,40,40
402.81,226.92,40,40,394.19,198.93,40,40
408.14,221.21,40,40,394.99,195.05,40,40
410.75,216.25,40,40,389.3,186.05,40,40
412.28,210.44,40,40,391.13,184.75,40,40
413.99,205.09,40,40,376.34,172.27,40,40
415.29,200.56,40,40,384.36,173.6,40,40
415.56,196.53,40,40,373.84,158.47,40,40
415.28,192.57,40,40,373.88,150.19,40,40
414.92,189.02,40,40,377.72,155.14,40,40
415.06,185.15,40,40,397.67,152.9,40,40
415.06,180.7,40,40,406.12,154.54,40,40
414.06,177.43,40,40,402.94,154.4,40,40
413.77,173.62,40,40,399,154.46,40,40
412.71,171.06,40,40,394.81,154.2,40,40
411.95,166.22,40,40,393.3,154.71,40,40
411.18,162.24,40,40,390.55,154.76,40,40
409,158.09,40,40,387.84,154.8,40,40
408.13,151.76,40,40,385.55,154.51,40,40
407.47,149.5,40,40,381.92,153.67,40,40
405.09,142.77,40,40,378.42,152.74,40,40
403.78,138.13,40,40,376.04,151.65,40,40
402.72,133.29,40,40,372.79,150.31,40,40
400.98,128.45,40,40,370.09,149.3,40,40
400.13,124.11,40,40,366.19,147.6,40,40
399.48,118.8,40,40,363.98,117.52,40,40
398.51,114.78,40,40,366.43,101.17,40,40
396.84,109.61,40,40,366.93,86.372,40,40
396.11,102.08,40,40,367.58,80.069,40,40
394.47,96.625,40,40,368.37,73.436,40,40
393.61,91.564,40,40,365.19,69.811,40,40
392.32,85.62,40,40,364.9,68.523,40,40
389.81,79.753,40,40,363.09,63.846,40,40
386.79,75.122,40,40,362.25,62.28,40,40
385.23,66.739,40,40,360.78,58.301,40,40
384.12,62.391,40,40,359.39,53.471,40,40
376.16,55.598,40,40,357.33,49.504,40,40
370.64,52.796,40,40,351.97,45.945,40,40
360.78,53.018,40,40,348.18,42.826,40,40
356.63,47.874,40,40,344.09,41.378,40,40
354.08,38.028,40,40,341.28,36.387,40,40
353.61,27.91,40,40,334.4,32.036,40,40
350.47,20.373,40,40,329.19,27.957,40,40
343.15,15.068,40,40,324.32,24.366,40,40
337.78,10.763,40,40,320.59,20.041,40,40
334.69,4.9319,40,40,317.71,15.716,40,40
332.83,-0.78586,40,40,318.67,5.7699,40,40
331.58,-5.8963,40,40,319.7,-0.45461,40,40
331.1,-14.942,40,40,308.38,4.4039,40,40
333.58,4.5729,40,40,301.57,7.1156,40,40
337.78,16.817,40,40,288.21,16.316,40,40
338.88,18.25,40,40,319.82,63.041,40,40
336.92,14.412,40,40,334.01,108.24,40,40
334.33,14.162,40,40,336.04,147.74,40,40
329.4,8.2392,40,40,330.9,179.86,40,40
326.95,7.3504,40,40,322.27,205.76,40,40
325.56,6.2484,40,40,312.34,226.15,40,40
323.9,5.7231,40,40,301.91,242.24,40,40
322.66,3.2982,40,40,293.64,253.78,40,40
318.95,-3.2528,40,40,285.09,262.71,40,40
314.95,-5.1875,40,40,277.75,269.55,40,40
309.34,-10.115,40,40,270.65,275.41,40,40
300.42,-16.878,40,40,264.13,280.29,40,40
304.98,-14.091,40,40,258.2,283.69,40,40
304.39,-16.311,40,40,252.93,286.24,40,40
305.05,-18.339,40,40,248.05,288.67,40,40
302,-23.411,40,40,243.82,290.72,40,40
293.94,-29.904,40,40,239.97,291.75,40,40
284.33,-35.805,40,40,236.94,292.67,40,40
295.28,-29.9,40,40,233.74,293.27,40,40
299.33,-31.871,40,40,230.95,294.2,40,40
296.73,-37.191,40,40,229.72,295.13,40,40
300.31,-33.145,40,40,228.17,295.57,40,40
301.36,-31.857,40,40,226.8,295.16,40,40
299.41,-37.015,40,40,224.94,295.16,40,40
297.94,-37.777,40,40,223.46,294.53,40,40
296.62,-39.681,40,40,222.78,292.56,40,40
294.99,-41.716,40,40,222.91,293.04,40,40
293.12,-44.96,40,40,222.22,293.6,40,40
294.01,-43.654,40,40,221.52,292.47,40,40
293.24,-44.408,40,40,220.69,291.11,40,40
292.15,-45.741,40,40,220.14,290.96,40,40
291.46,-47.237,40,40,219.57,290.42,40,40
291.58,-48.076,40,40,219.66,290.49,40,40
292.24,-48.484,40,40,219.78,289.66,40,40
291.4,-49.585,40,40,219.85,290.26,40,40
292.69,-50.485,40,40,219.47,289.36,40,40
293.9,-51.216,40,40,218.7,289.89,40,40
295.04,-51.104,40,40,218.95,290.05,40,40
296.41,-51.603,40,40,219.25,290.62,40,40
297.4,-51.996,40,40,219.03,290.81,40,40
297.55,-51.572,40,40,219.14,291.46,40,40
297.25,-51.744,40,40,219.31,291.93,40,40
297.14,-50.723,40,40,219.19,291.39,40,40
297.02,-50.868,40,40,219.17,291.16,40,40
297.88,-50.558,40,40,219.11,289.77,40,40
297.16,-50.43,40,40,219.5,290.79,40,40
297.87,-49.648,40,40,219.6,290.53,40,40
297.58,-48.904,40,40,219.61,290.3,40,40
297.74,-49.064,40,40,219.85,290.98,40,40
297.63,-49.499,40,40,220.09,291.33,40,40
300.25,-50.16,40,40,220.64,291.59,40,40
298.7,-50.055,40,40,220.69,291.14,40,40
298.76,-50.85,40,40,220.25,290.06,40,40
299.68,-51.58,40,40,220.14,289.48,40,40
299.45,-51.046,40,40,219.73,289.88,40,40
299.5,-49.858,40,40,219.65,290.22,40,40
301.03,-49.327,40,40,219.74,290.36,40,40
301.6,-49.201,40,40,220.8,290,40,40
301.61,-50.005,40,40,221.96,290.87,40,40
303.22,-50.962,40,40,221.61,290.44,40,40
305.02,-51.343,40,40,222.81,290.94,40,40
306.65,-52.041,40,40,223.08,290.54,40,40
305.07,-52.011,40,40,223.06,290.03,40,40
304.37,-51.626,40,40,222.96,288.97,40,40
303.97,-52.173,40,40,222.73,287.53,40,40
306.21,-52.622,40,40,222.78,288.25,40,40
307.57,-52.277,40,40,222.93,288.93,40,40
307.93,-51.602,40,40,223.4,288.93,40,40
308.44,-51.293,40,40,224.11,288.64,40,40
308.65,-51.705,40,40,224.25,288.53,40,40
310.14,-51.154,40,40,224.29,289.13,40,40
311.91,-50.272,40,40,224.23,289.38,40,40
313,-49.31,40,40,222.94,291.1,40,40
314.28,-47.869,40,40,223.12,290.62,40,40
314.12,-48.347,40,40,223.04,289.69,40,40
314.12,-48.39,40,40,222.84,288.71,40,40
314.54,-48.222,40,40,223.77,289.58,40,40
314.72,-48.267,40,40,223.68,289.16,40,40
314.21,-48.685,40,40,224.63,289.76,40,40
313.87,-49.064,40,40,224.77,290.08,40,40
313.86,-49.048,40,40,224.82,289.06,40,40
314.48,-48.733,40,40,225.03,289.45,40,40
315.78,-48.565,40,40,225.1,289.97,40,40
315.8,-48.018,40,40,225.07,290.7,40,40
315.79,-47,40,40,224.5,293.01,40,40
316.16,-45.15,40,40,224.21,292.35,40,40
316.32,-44.528,40,40,223.85,291.51,40,40
316.58,-43.508,40,40,222.82,291.87,40,40
316.6,-39.813,40,40,222.15,290.86,40,40
317.84,-37.119,40,40,220.9,289.6,40,40
318.83,-34.75,40,40,219.72,289.18,40,40
320.02,-33.142,40,40,219.44,288.73,40,40
320.67,-32.104,40,40,218.49,288.6,40,40
320.81,-29.94,40,40,218.36,287.57,40,40
321.4,-28.258,40,40,217.23,288.28,40,40
323.3,-24.77,40,40,216.06,288.92,40,40
329.73,-22.373,40,40,215.27,289.06,40,40
327.68,-19.322,40,40,214.01,288.51,40,40
326.22,-17.938,40,40,212.76,288.32,40,40
326.82,-13.964,40,40,212.11,288.68,40,40
327.21,-11.356,40,40,211.56,287.42,40,40
333.85,5.8758,40,40,210.85,287.58,40,40
335.88,20.62,40,40,210.01,287.49,40,40
337.06,31.446,40,40,208.43,285.93,40,40
336.06,38.487,40,40,207.5,285.49,40,40
333.76,47.255,40,40,207.13,284.97,40,40
332.58,57.124,40,40,207.46,283.52,40,40
331.92,64.277,40,40,207.69,283.17,40,40
331.66,73.171,40,40,208.02,283.41,40,40
331.17,83.875,40,40,209.22,280.77,40,40
329.06,92.162,40,40,209.91,282.07,40,40
328.59,103.88,40,40,211.5,284.39,40,40
326.47,116.72,40,40,212.97,285.56,40,40
324.32,128,40,40,213.9,286.8,40,40
322.34,138.81,40,40,215.17,287.84,40,40
320.45,148.12,40,40,299.28,242.92,40,40
318.92,157.13,40,40,332.85,176.82,40,40
317.32,165.46,40,40,343.86,128.77,40,40
314.36,173.35,40,40,341.65,95.236,40,40
311.91,180.4,40,40,336.17,75.426,40,40
310.45,186.25,40,40,330.33,64.601,40,40
308.52,192.54,40,40,310.83,46.505,40,40
306.23,197.75,40,40,310.92,52.623,40,40
302.21,202.53,40,40,311.24,60.906,40,40
299.07,207.26,40,40,310.92,67.745,40,40
296.5,210.52,40,40,311.69,74.221,40,40
293.11,215.53,40,40,311.78,82.058,40,40
290.9,218.12,40,40,311.92,90.588,40,40
288.52,220.36,40,40,312.15,99.323,40,40
286,222.73,40,40,311.7,104.61,40,40
283.43,225.08,40,40,311.74,111.83,40,40
280.95,228.54,40,40,311.89,120.55,40,40
277.7,231.51,40,40,311.28,126.42,40,40
275.58,235.81,40,40,311.26,132.56,40,40
274.26,239.28,40,40,311.62,140.25,40,40
271.52,243.42,40,40,310.56,146.55,40,40
269.41,246.17,40,40,310.52,152.62,40,40
267.53,249.32,40,40,311.11,159.63,40,40
264.99,252.25,40,40,310.88,163.99,40,40
263.09,254.64,40,40,313.03,171,40,40
261.16,257.35,40,40,315.15,177.16,40,40
258.78,259.82,40,40,317.29,183.21,40,40
256.93,261.79,40,40,317.67,188.12,40,40
255.44,263.54,40,40,318.66,193.39,40,40
254.62,264.47,40,40,320.21,196.91,40,40
253.96,265.7,40,40,322.78,200.93,40,40
253.88,267.4,40,40,324.57,205.27,40,40
253.16,269.07,40,40,325.01,208.42,40,40
252.29,270.74,40,40,327.14,212.96,40,40
251.22,272,40,40,329.79,216.6,40,40
250.13,273.59,40,40,331.89,220.34,40,40
249.77,275.53,40,40,332.95,223.57,40,40
249.67,276.72,40,40,334.69,228.93,40,40
249.04,278.06,40,40,336.79,233.42,40,40
249.02,279.72,40,40,338.96,238.38,40,40
249.18,280.74,40,40,339.47,242.84,40,40
252.15,285.5,40,40,339.51,245.25,40,40
253.54,285.96,40,40,338.54,249.06,40,40
255.14,286.22,40,40,338.06,251.36,40,40
257.87,287.9,40,40,335.42,253.93,40,40
262.47,290.24,40,40,333.89,255.27,40,40
268.94,293.41,40,40,330.72,258.2,40,40
273.85,296.17,40,40,331.19,265.32,40,40
278.4,298.04,40,40,328.87,266.04,40,40
283.47,298.7,40,40,329.11,275.02,40,40
289.93,300.85,40,40,325.73,274.56,40,40
295.51,302.86,40,40,323.06,272.69,40,40
302.31,304.38,40,40,326.33,285.64,40,40
308.08,305.41,40,40,326.33,293.91,40,40
314.03,307.14,40,40,329.08,300.51,40,40
320.4,309.33,40,40,329.05,303.84,40,40
325.14,310.04,40,40,329.64,305.2,40,40
330.78,310.94,40,40,331.18,305.61,40,40
334.95,313.27,40,40,332.09,305.97,40,40
339.77,316.02,40,40,327.58,294.61,40,40
343.69,319.01,40,40,323.82,299.18,40,40
349.18,320.49,40,40,319.84,300.93,40,40
354.12,321.85,40,40,316.9,302.73,40,40
359.28,322.61,40,40,314.08,303.5,40,40
364.5,323.52,40,40,311.06,305.97,40,40
371.11,323.51,40,40,309.09,307.35,40,40
377.3,322.88,40,40,307.66,309.6,40,40
180.77,294.31,40,40,328,315,158,78
181,293.49,40,40,328,315,158,78
180.38,292.45,40,40,328,315,158,78
180.7,292.21,40,40,328,315,158,78
181.17,292.22,40,40,328,315,158,78
180.92,291.94,40,40,328,315,158,78
179.96,290.8,40,40,328,315,158,78
179.73,290.11,40,40,328,315,158,78
179.33,289.99,40,40,328,315,158,78
179.37,289.8,40,40,328,315,158,78
179.56,290.29,40,40,328,315,158,78
178.95,289.33,40,40,328,315,158,78
179.91,290.23,40,40,328,315,158,78
180.28,291.42,40,40,328,315,158,78
179.88,291.63,40,40,328,315,158,78
180.03,292.65,40,40,328,315,158,78
179.46,291.38,40,40,328,315,158,78
179.36,291.4,40,40,328,315,158,78
180.08,291.14,40,40,328,315,158,78
180.53,290.77,40,40,328,315,158,78
180.55,291.03,40,40,328,315,158,78
181.97,291.62,40,40,328,315,158,78
182.57,291.05,40,40,328,315,158,78
183.77,290.01,40,40,328,315,158,78
184.85,288.24,40,40,328,315,158,78
186.14,288.33,40,40,328,315,158,78
187.14,287.5,40,40,328,315,158,78
187.6,286.53,40,40,328,315,158,78
188.29,285.39,40,40,328,315,158,78
189.42,280.85,40,40,328,315,158,78
190.99,277.19,40,40,328,315,158,78
192.59,274.76,40,40,328,315,158,78
193.96,272.17,40,40,328,315,158,78
196.92,270.36,40,40,328,315,158,78
199.2,269.12,40,40,328,315,158,78
201.17,268.42,40,40,328,315,158,78
204.34,268.04,40,40,328,315,158,78
207.1,267.41,40,40,328,315,158,78
209.43,267.01,40,40,328,315,158,78
213.22,266.4,40,40,328,315,158,78
216.9,266.08,40,40,328,315,158,78
220.45,265.92,40,40,328,315,158,78
224.53,266.07,40,40,328,315,158,78
227.93,265.66,40,40,328,315,158,78
232.13,267.07,40,40,328,315,158,78
237.35,267.62,40,40,328,315,158,78
241.21,268.65,40,40,328,315,158,78
244.99,269.17,40,40,328,315,158,78
249.89,270.01,40,40,328,315,158,78
253.89,272.31,40,40,328,315,158,78
257.59,273.6,40,40,328,315,158,78
260.98,276.38,40,40,328,315,158,78
265.23,280.66,40,40,328,315,158,78
268.85,283.76,40,40,328,315,158,78
271.72,287.35,40,40,328,315,158,78
274.08,290.34,40,40,328,315,158,78
276.52,293.05,40,40,328,315,158,78
278.82,295.41,40,40,328,315,158,78
281.61,298.73,40,40,328,315,158,78
283.98,300.11,40,40,328,315,158,78
285.9,300.68,40,40,328,315,158,78
288.37,301.27,40,40,328,315,158,78
290.65,302.37,40,40,328,315,158,78
293.07,303.46,40,40,328,315,158,78
293.55,303.56,40,40,328,315,158,78
298.15,306.83,40,40,328,315,158,78
301.32,310.16,40,40,328,315,158,78
300.82,310.49,40,40,328,315,158,78
303.67,312.77,40,40,328,315,158,78
305.51,314.68,40,40,328,315,158,78
306.88,314.94,40,40,328,315,158,78
307.91,317.07,40,40,328,315,158,78
308.15,318.17,40,40,328,315,158,78
308.45,319.03,40,40,328,315,158,78
307.59,319.7,40,40,328,315,158,78
307.13,320.41,40,40,328,315,158,78
307.72,319.9,40,40,328,315,158,78
308.59,320.77,40,40,328,315,158,78
309.43,321.71,40,40,328,315,158,78
310.56,322.76,40,40,328,315,158,78
310.29,323.91,40,40,328,315,158,78
310.21,324.48,40,40,328,315,158,78
310.22,325.4,40,40,328,315,158,78
310.32,326.67,40,40,328,315,158,78
310.77,328.48,40,40,328,315,158,78
310.39,329.16,40,40,328,315,158,78
309.64,330.03,40,40,328,315,158,78
309.94,330.95,40,40,328,315,158,78
311.18,331.51,40,40,328,315,158,78
312.45,332.04,40,40,328,315,158,78
312.58,331.35,40,40,328,315,158,78
312.62,331.3,40,40,328,315,158,78
312.83,331.61,40,40,328,315,158,78
313.4,332.67,40,40,328,315,158,78
313.66,332.39,40,40,328,315,158,78
314.21,332.72,40,40,328,315,158,78
314.76,333.05,40,40,328,315,158,78
315.17,333.38,40,40,328,315,158,78
315.95,334.25,40,40,328,315,158,78
316.49,334.42,40,40,328,315,158,78
317.03,334.62,40,40,325,309,162,85
318.18,335.81,40,40,325,309,162,85
324.83,330.06,40,40,326,307,161,88
332.6,322.36,40,40,327,305,161,91
337.42,317.39,40,40,328,303,161,94
340.41,315.55,40,40,328,303,161,94
340.71,315.47,40,40,330,301,160,96
340.67,315.81,40,40,332,298,159,99
341.42,314.66,40,40,334,294,157,103
342.38,313.03,40,40,336,289,156,109
344.01,311.33,40,40,338,283,154,116
346.34,308.85,40,40,339,278,154,121
348.51,306.18,40,40,341,272,153,128
349.45,302.32,40,40,343,267,151,133
350.55,298.8,40,40,345,262,149,138
351,295.68,40,40,347,257,147,143
352.45,292.63,40,40,348,252,146,148
354.75,289.36,40,40,328,271,168,77
355.99,285.79,40,40,330,267,167,77
357.54,281.53,40,40,331,263,166,76
358.71,277.42,40,40,333,258,165,76
360.42,273.52,40,40,335,252,163,78
360.83,269.05,40,40,337,247,161,78
361.18,265.22,40,40,339,242,159,78
361.74,260.89,40,40,341,237,158,78
361.99,256.18,40,40,343,232,156,78
361.73,251.56,40,40,345,227,154,77
366.83,246.79,40,40,347,221,152,78
379.23,240.54,40,40,350,215,149,79
393.45,232.95,40,40,353,210,146,78
402.81,226.92,40,40,356,206,143,75
408.14,221.21,40,40,359,201,140,75
410.75,216.25,40,40,362,196,136,75
412.28,210.44,40,40,364,192,134,74
413.99,205.09,40,40,367,188,130,73
415.29,200.56,40,40,369,185,127,72
415.56,196.53,40,40,348,179,139,65
415.28,192.57,40,40,350,177,135,63
414.92,189.02,40,40,345,169,133,69
415.06,185.15,40,40,347,166,129,69
415.06,180.7,40,40,346,163,129,68
414.06,177.43,40,40,347,159,123,69
413.77,173.62,40,40,348,156,122,66
412.71,171.06,40,40,356,157,112,65
411.95,166.22,40,40,344,148,114,68
411.18,162.24,40,40,344,149,114,66
409,158.09,40,40,340,145,116,69
408.13,151.76,40,40,345,142,107,69
407.47,149.5,40,40,342,140,107,68
405.09,142.77,40,40,331,133,117,70
403.78,138.13,40,40,344,131,99,63
402.72,133.29,40,40,345,129,96,61
400.98,128.45,40,40,347,127,92,60
400.13,124.11,40,40,349,124,88,60
399.48,118.8,40,40,355,120,78,62
398.51,114.78,40,40,358,117,73,62
396.84,109.61,40,40,359,115,71,60
396.11,102.08,40,40,335,112,95,54
394.47,96.625,40,40,339,109,90,55
393.61,91.564,40,40,342,107,86,54
392.32,85.62,40,40,345,104,82,55
389.81,79.753,40,40,348,101,78,56
386.79,75.122,40,40,340,91,81,64
385.23,66.739,40,40,343,88,77,64
384.12,62.391,40,40,346,85,73,64
376.16,55.598,40,40,347,82,72,65
370.64,52.796,40,40,349,82,70,62
360.78,53.018,40,40,337,77,68,75
356.63,47.874,40,40,338,75,68,74
354.08,38.028,40,40,339,73,68,74
353.61,27.91,40,40,339,71,69,74
350.47,20.373,40,40,340,69,68,73
343.15,15.068,40,40,341,67,68,72
337.78,10.763,40,40,342,66,68,69
334.69,4.9319,40,40,343,64,67,68
332.83,-0.78586,40,40,344,60,66,70
331.58,-5.8963,40,40,344,57,66,71
331.1,-14.942,40,40,345,54,64,72
333.58,4.5729,40,40,346,50,61,75
337.78,16.817,40,40,346,48,61,76
338.88,18.25,40,40,346,45,60,78
336.92,14.412,40,40,346,42,60,80
334.33,14.162,40,40,345,40,62,80
329.4,8.2392,40,40,345,40,62,80
326.95,7.3504,40,40,345,38,62,81
325.56,6.2484,40,40,345,35,61,84
323.9,5.7231,40,40,344,32,62,87
322.66,3.2982,40,40,285,20,100,71
318.95,-3.2528,40,40,284,22,107,64
314.95,-5.1875,40,40,286,23,107,64
309.34,-10.115,40,40,283,26,103,55
300.42,-16.878,40,40,282,26,105,54
304.98,-14.091,40,40,282,23,97,53
304.39,-16.311,40,40,281,25,102,56
305.05,-18.339,40,40,281,24,95,56
302,-23.411,40,40,279,29,107,49
293.94,-29.904,40,40,284,26,103,54
284.33,-35.805,40,40,279,23,104,56
295.28,-29.9,40,40,279,27,103,51
299.33,-31.871,40,40,274,24,105,63
296.73,-37.191,40,40,274,24,101,55
300.31,-33.145,40,40,274,24,101,55
301.36,-31.857,40,40,274,24,101,55
299.41,-37.015,40,40,274,24,101,55
297.94,-37.777,40,40,274,24,101,55
296.62,-39.681,40,40,274,24,101,55
294.99,-41.716,40,40,274,24,101,55
293.12,-44.96,40,40,274,24,101,55
294.01,-43.654,40,40,275,26,100,53
293.24,-44.408,40,40,275,29,100,49
292.15,-45.741,40,40,275,29,100,49
291.46,-47.237,40,40,275,29,100,49
291.58,-48.076,40,40,275,29,100,49
292.24,-48.484,40,40,275,29,100,49
291.4,-49.585,40,40,273,30,104,49
292.69,-50.485,40,40,273,32,106,49
293.9,-51.216,40,40,274,33,107,49
295.04,-51.104,40,40,264,35,101,44
296.41,-51.603,40,40,264,36,103,44
297.4,-51.996,40,40,268,37,100,44
297.55,-51.572,40,40,268,37,100,44
297.25,-51.744,40,40,268,38,102,44
297.14,-50.723,40,40,268,38,102,44
297.02,-50.868,40,40,268,38,102,44
297.88,-50.558,40,40,268,38,102,44
297.16,-50.43,40,40,268,38,102,44
297.87,-49.648,40,40,268,38,102,44
297.58,-48.904,40,40,268,38,102,44
297.74,-49.064,40,40,268,38,103,46
297.63,-49.499,40,40,268,38,103,46
300.25,-50.16,40,40,268,38,103,46
298.7,-50.055,40,40,268,38,103,46
298.76,-50.85,40,40,268,38,103,46
299.68,-51.58,40,40,268,38,103,46
299.45,-51.046,40,40,268,38,103,46
299.5,-49.858,40,40,268,38,103,46
301.03,-49.327,40,40,268,38,103,46
301.6,-49.201,40,40,268,38,103,46
301.61,-50.005,40,40,268,38,103,46
303.22,-50.962,40,40,268,38,103,46
305.02,-51.343,40,40,268,40,104,44
306.65,-52.041,40,40,268,40,104,44
305.07,-52.011,40,40,268,40,104,44
304.37,-51.626,40,40,268,44,106,38
303.97,-52.173,40,40,268,44,106,38
306.21,-52.622,40,40,268,44,106,38
307.57,-52.277,40,40,268,46,107,37
307.93,-51.602,40,40,268,46,107,37
308.44,-51.293,40,40,270,47,106,37
308.65,-51.705,40,40,270,47,106,37
310.14,-51.154,40,40,281,43,92,39
311.91,-50.272,40,40,281,43,92,39
313,-49.31,40,40,281,43,92,39
314.28,-47.869,40,40,281,43,92,39
314.12,-48.347,40,40,281,43,92,39
314.12,-48.39,40,40,281,43,92,39
314.54,-48.222,40,40,282,46,92,34
